	25_40	40_45	45_50	50_55	55_60	60_65	65_75.5
time	25_40	40_45	45_50	50_55	55_60	60_65	65_75.5
OTU_1	1.51332513089528e-07	1.95322381775486e-07	1.92694079078132e-06	7.7039547537797e-06	2.94059854340555e-06	2.4597271933601e-07	7.26656465429051e-05
OTU_2	0.143930044512506	0.157440532332557	0.152458872939834	0.134134814059992	0.117324557651223	0.161261904890087	0.151097340381371
OTU_3	7.16671349476275e-05	0.000199689418215329	0.000134303859269265	1.05906778240241e-05	3.99132832089121e-06	6.31859177091623e-06	0.000167787008324273
OTU_4	0.263871344565412	0.21091051854631	0.226637644526448	0.227064479850494	0.27693572436097	0.218353698087569	0.211383679849493
OTU_5	0.139424614036784	0.123150250330384	0.112571633874743	0.134172463312023	0.130409075182528	0.128995778628937	0.117898729471097
OTU_6	0.102688940863283	0.125494416897122	0.118921495196558	0.105227477461507	0.0736428334282325	0.0970410130677597	0.110830865842494
OTU_10	0.0844589691708435	0.0679123358734256	0.0661235950913612	0.0786143550405877	0.0667665339828847	0.0706749351815336	0.0708043087774824
OTU_14	0.0386537350118756	0.0369077397967094	0.0332479439715653	0.0312145538719418	0.0368633175920395	0.0360644048570301	0.043061802844807
OTU_15	0.0193225262617316	0.0427402318015799	0.0460255329543343	0.0371019086853649	0.020676042129651	0.0268126533258966	0.0290253589524564
OTU_17	0.0143634610744982	0.0184093873949022	0.019267683103391	0.0221043636968321	0.0235600656930202	0.025812961233828	0.0209371095805938
OTU_18	0.011641483174713	0.0224780565785003	0.0187976994659679	0.0137171745439243	0.0148721725485946	0.0240366620119439	0.0338687095054453
OTU_21	0.0261081619120609	0.0317019866696658	0.0325949079632437	0.0419110543312816	0.0379081690250838	0.0379476730469405	0.0380210402662548
OTU_22	0.00027165476146386	0.00108318968333643	0.000733273647418733	0.000752866606091784	0.000342088865398745	0.00054136820227049	0.0026408306513246
OTU_24	0.00332376792869566	0.00734109353783998	0.0181598823136688	0.0138504007572805	0.0353395611372348	0.0117262394313432	0.00466273211478517
OTU_25	0.0121901279607147	0.01805720980279	0.0198297406358015	0.018044182323501	0.0141008240711523	0.0176810696013407	0.0186335871937893
OTU_31	0.0256689964044169	0.0149050642284979	0.0141135910681175	0.0219183597299074	0.0191286046163872	0.0204594913363568	0.0192907780755289
OTU_32	0.0162410057382291	0.0133039290841606	0.0138777279332009	0.0164984879098306	0.0116990496752438	0.0142445837577294	0.0115504744825948
OTU_34	0.00285353013574806	0.00550046681100152	0.00844896592641239	0.00878046995698402	0.0225809454850512	0.0093775474624951	0.0120862777355785
OTU_37	3.29126896798152e-06	4.84364433539026e-06	2.7923225368041e-06	3.46677027153492e-06	2.78217015387481e-06	5.03537765312091e-06	7.25469764720231e-06
OTU_41	0.00820235089730966	0.00696978633267092	0.0058664140604542	0.00818216899600353	0.00851864838115227	0.0067822910045345	0.00813205051934479
OTU_47	0.0166143594274578	0.00912739659714253	0.00762175975610463	0.00551603826544583	0.00726271228318603	0.0116709984929111	0.00761109854283928
OTU_48	0.00606753119356825	0.0082208780439299	0.00793618232732948	0.00889930312793276	0.00955799485087668	0.00762414304672358	0.00709839433296414
OTU_49	0.00553636549185112	0.00563543019129932	0.00535920127737696	0.00581518286239616	0.00493005216224116	0.00670364303193389	0.00756944382926952
OTU_51	0.00636021906187583	0.00789793217391496	0.0090527486195586	0.00750282462108309	0.00999215978063657	0.00647240705372487	0.0067089241881159
OTU_53	0.00559349477143693	0.0108579609258356	0.0120673367405438	0.00923808105339272	0.010938988233609	0.0131345047955577	0.0153005805010876
OTU_54	0.00515003601233637	0.00588410385304994	0.00581453321955738	0.00463203198264833	0.00324402476639855	0.00488872709962203	0.00652169935382134
OTU_58	0.0029118371225047	0.00252471725252221	0.00180445006477846	0.00247700065307105	0.00307482677101138	0.00266606888174797	0.00232407856829026
OTU_63	0.00522978357594442	0.00486719178688618	0.00381323063070276	0.00428167324851662	0.00508253648797572	0.00556595449207206	0.00441490702969585
OTU_65	0.00430005223629857	0.00446734143430013	0.00459810449950492	0.00622153189574188	0.00603971591598833	0.00477938195376244	0.00407193140928569
OTU_68	0.00393868201341413	0.00283025386775322	0.00260657873392001	0.00313738561865145	0.00318739872904933	0.00284971601576543	0.002901431967119
OTU_69	0.00171878705580447	0.00189062395116952	0.00231767080485082	0.00173647582201568	0.00154346272851699	0.00156347298365453	0.000680406094811592
OTU_70	0.00363812930722544	0.00535566007306717	0.0049018523531705	0.00386700760765051	0.00332529773065224	0.0035547165358312	0.00305239676921133
OTU_76	0.000256221345098695	0.000630136250200963	0.000375309429033275	3.25727908668465e-05	3.85670557162429e-05	2.95600377515565e-05	0.000613989966337777
OTU_80	0.00258378989137688	0.00168627796277498	0.0013725174109297	0.00199534859067259	0.00189077523866204	0.00198063696245817	0.00365987378089276
OTU_83	0.00217575575068427	0.00458787238463917	0.0040828846289002	0.00299307662763996	0.00200796077133451	0.00277279165980562	0.0035159103187744
OTU_87	0.00234985590569616	0.00203297779902178	0.000919596091733303	0.00185714342785871	0.00329324121636216	0.00105038560489702	0.00237293489010699
OTU_88	2.35871379922173e-06	1.85944890300192e-06	1.29394637205909e-06	1.41706818621905e-06	1.92954180864107e-06	1.73404957811812e-06	1.62876337338167e-06
OTU_94	0.00128359825944038	0.00182649292336246	0.0019841986814186	0.00124367299636679	0.00122035794804959	0.00213884596018164	0.00310387945438612
OTU_105	4.29169478219637e-07	1.77439958119896e-06	2.25145078199679e-06	1.217604460952e-06	5.79702208180262e-07	2.04065618201375e-06	1.72553460033911e-06
OTU_106	0.00161447463132427	0.00143371026211185	0.001268820943585	0.00116965054874711	0.000802638164992064	0.000942094056846631	0.00120864160779498
OTU_108	0.000697351128928283	0.00106984091323709	0.0020586850880053	0.00325959445306534	0.00211234370764267	0.00148998949926106	0.0019477161840306
OTU_109	0.00143961942482917	0.0027112019320342	0.00291340891278071	0.00227955927104174	0.00189586041002835	0.00209552627360084	0.00213240538823164
OTU_113	0.00120446851495595	0.00109659244031789	0.000938702029152864	0.00101975991398277	0.000870062479882405	0.00103806003858563	0.00113090940562733
OTU_119	1.7713241889508e-06	2.19998223741376e-06	6.90529519381012e-07	3.0422579713261e-07	8.13792147743177e-07	1.666957437981e-06	6.06011822539085e-07
OTU_127	0.000427982921065615	0.000894354338786782	0.00108319979797187	0.00124911970300426	0.000957983583760473	0.00108002603202311	0.00121329192052657
OTU_138	0.000332340222630534	5.6397062729054e-05	4.09972096990123e-05	5.79819209900475e-05	6.87955211562101e-05	0.00022244228791943	0.000497595036699607
OTU_151	4.61297554160442e-06	1.23757469071365e-05	2.60663695801691e-05	4.41720190987463e-05	2.09925194806872e-05	0.000195073331592388	0.000115415625190521
OTU_152	3.98561220548332e-06	5.7377946321721e-06	4.69442241628105e-06	6.39738640767126e-06	5.9576577998317e-06	3.66438461106449e-06	1.87416362137162e-05
OTU_156	0.000467191348149618	0.000929895590300079	0.00114545479275509	0.000984208959709451	0.000408803809303503	0.000669904987042155	0.000727308987831222
OTU_166	5.10074821291743e-05	4.5786319023602e-05	2.87953897211455e-05	1.57371619235083e-05	1.56655359867849e-05	2.08054481704838e-05	3.54370456172782e-05
OTU_179	0.000556439591474067	0.00111922587971231	0.00127398624907595	0.00109543733278717	0.00172175246601805	0.000800526079540214	0.00081753754043228
OTU_201	0.000316588719489186	0.000457755597055584	0.000573412015270773	0.000721409853804796	0.00041325741434385	0.000467808957222917	0.000487079921947049
OTU_207	0.000345853575045098	0.000540839750136873	0.000415678162513413	0.000460612176486076	0.000415171029488877	0.000425946715751321	0.000330131197610356
OTU_221	0.000401271398312219	0.000472810399748391	0.000513766462065346	0.000455995720264606	0.000221456582863773	0.000257719942165179	0.000370066046327278
OTU_235	0.000261771111206263	0.000540287043118664	0.000336927468932743	0.000132365217763401	0.000253980626452905	0.000284630257858392	2.8094900208645e-05
OTU_245	1.66044242244291e-06	4.56805352960133e-07	1.40439852678848e-06	5.12762816444285e-06	1.1799447686877e-05	8.86117917574474e-06	6.65154440530814e-07
OTU_262	0.000307816056582278	0.000490644831744194	0.000430383183981935	0.000249154221617802	0.000179231055086211	0.000273374410385446	0.000384763782108885
OTU_274	0.000177314840969798	0.000288001994088845	0.000180770967332783	0.000162257141432757	0.000131961055946664	0.000128473381432178	0.000153459211056862
OTU_275	4.57796079493354e-06	1.53582383604594e-05	6.38326195361974e-06	4.12299130998605e-05	0.000261446328500103	6.86600893958989e-05	0.000155821636102122
OTU_291	2.88792057903649e-05	1.42264881838056e-05	4.96051867589548e-05	6.99967748616693e-05	0.000282402210197814	0.000352010782239972	0.000318370138839656
OTU_312	0.000195166051667261	0.00046016789431256	0.000379938848479155	0.000208639679607084	9.81833606390884e-05	0.000112057797598301	9.20665943850686e-06
OTU_327	0.000553145819208072	0.000384792254331837	0.000279382617217068	0.000260798921452407	0.000312019006073792	0.000280863498030455	0.000376086579520625
OTU_348	1.00378984726219e-05	6.81253493404767e-06	3.13356047534328e-06	7.27885477750865e-07	4.5683323178449e-07	1.70629946759145e-06	2.10442453649305e-06
OTU_355	2.92049300276731e-05	4.37468142567844e-05	3.17294806783955e-05	1.99676250191378e-05	1.41257245546422e-06	6.6599389184111e-06	8.38127950073419e-06
OTU_359	0.000186455326090956	0.000327255045081445	0.000248953368627293	0.000148283905454526	8.25800684195117e-05	0.000150565480084178	3.93658445804803e-05
OTU_362	1.34546622730536e-06	3.47768933518556e-06	2.3753892118734e-06	5.06755994002124e-07	4.68610147156712e-07	1.35468436151225e-06	9.92839551009924e-07
OTU_384	3.45265533401846e-06	3.54214500242347e-06	5.8280027312734e-07	5.21939867115516e-07	1.78623256538402e-06	1.54775517777073e-06	1.37802482567749e-06
OTU_388	2.15417946698725e-05	2.10953556351258e-05	3.68578345777487e-05	6.71929514528156e-05	4.63288490316396e-05	9.66224850146736e-05	0.000507807037337111
OTU_399	0.000220866671280838	0.000349839801864311	0.000210172469406447	7.19429780953287e-05	0.000113271475907332	0.000218904313409558	0.000182531394004404
OTU_404	9.96134918256514e-06	6.72643812935709e-06	3.15084269630923e-06	2.67489062840789e-06	3.55562552031538e-06	3.25927591429317e-06	2.80076732730788e-06
OTU_414	0.000260437316272575	0.000464960462412366	0.000238660549899432	0.000158102186460547	7.95396946525493e-05	8.17155409441451e-05	2.84883178661173e-05
OTU_423	3.97192156274279e-05	3.70246596542236e-05	4.85062641332706e-05	7.26475732793228e-05	6.05205700810375e-05	7.44321300682179e-05	0.000132872605453625
OTU_428	3.85015705615521e-06	5.28622606620367e-06	3.25178643035521e-06	2.60247559295175e-06	1.16564461724068e-06	9.18365737237468e-07	5.30734549028786e-06
OTU_438	0.000112187042852753	0.000136476436086892	0.000102035780095802	7.99639076157754e-05	9.01742883341345e-05	0.000116194208657238	0.00014234987408714
OTU_469	5.61793565985175e-06	9.84170921958541e-07	8.88780267464674e-07	1.30113008083777e-06	9.36619681168606e-07	1.01727146326341e-06	2.08763585140745e-06
OTU_491	4.30180339509249e-06	6.89415751690758e-06	4.84444731781632e-06	6.90923234201562e-06	1.00493223986463e-05	4.50651405826333e-06	3.81769371724221e-07
OTU_493	6.45890118607386e-05	5.39851876581008e-05	7.17635676459055e-05	6.12421249572619e-05	2.86056785752237e-05	3.12610683180357e-05	1.67745669359901e-05
