	25_40	40_45	45_50	50_55	55_60	60_65	65_75.5
time	25_40	40_45	45_50	50_55	55_60	60_65	65_75.5
M370T492_POS_RPLC	24.6321979302132	24.7454329889986	24.5402584299317	25.0491542885742	24.8019898357256	24.7145141873294	24.5551934738558
M371T674_POS_RPLC	21.2321558434545	21.0101669260248	20.9842069903649	21.0112593703713	21.0707640825421	20.9636115665259	21.0578850407495
M379T641_POS_RPLC	23.2043040174187	23.4652505875157	23.7266319742497	23.3981783498018	23.3330275597165	23.3438471437278	23.1742158566711
M391T671_POS_RPLC	23.2382537139945	23.0334591323362	23.074960419533	23.1137374350209	23.2220137630939	23.2218994251611	23.0130659942265
M393T289_POS_RPLC	16.5994013956468	24.1790609543565	23.5351017860858	20.6991744046497	24.0044803573312	23.7599841370893	24.9430004648344
M400T563_POS_RPLC	23.8758636007347	23.6504812284868	23.6533100712819	23.7690727410624	23.911311712031	23.9382532578732	24.0196506538586
M401T650_POS_RPLC	22.7748924850124	22.7488195968979	22.7077461400277	22.6227777534993	22.6702964758986	22.7336954187217	22.6831228233447
M409T442_POS_RPLC	21.2586499039689	21.5615091701503	21.6635805823833	21.643514577595	21.1781849639902	21.1283423882908	21.494819595327
M413T288_POS_RPLC	23.5485339931799	23.6372523654024	23.773606418824	24.0277844144585	23.8649039587171	23.3792726171854	23.2204754988908
M413T671_POS_RPLC	23.198094530766	23.2777348930873	23.234621747023	23.0742713233929	23.1189607255275	23.275798865519	23.2061244950531
M415T586_POS_RPLC	22.1112418348163	21.9766615206474	21.9288148381858	22.0438461521182	22.1743016977934	21.9286228935566	22.3258315870736
M463T537_POS_RPLC	23.7551241401044	24.0147398916567	24.4172073859873	24.7501036238872	24.7548055174524	24.2376455523285	23.9311650125393
M466T527_2_POS_RPLC	23.3019412389932	22.6533860095422	22.6298577471012	22.3828153303107	22.6141491362261	23.0755955641146	23.6904428146329
M468T556_POS_RPLC	26.882598118473	26.4527916697191	26.7166550089455	26.9791440536568	26.9991296255999	26.9349209941729	26.8884162522628
M469T799_POS_RPLC	22.2711266567358	22.3268216676842	22.2160863001896	22.0613416471917	22.1988268287038	22.2894058420233	22.4351704270039
M480T604_POS_RPLC	25.7858277059244	25.2336719221748	25.3958098339688	25.5930321540382	25.5147171149414	25.4674622046927	25.5525221731891
M480T615_POS_RPLC	25.5457487153655	25.4970072735057	25.4991478946192	25.5074743623971	25.3910829700535	25.3997942783029	25.4447086640246
M482T581_POS_RPLC	26.174480627321	25.984213576536	26.0397545254895	26.0926329812215	26.0062131554982	26.0167440783894	26.0565411789358
M482T629_POS_RPLC	25.1562230988421	24.8038486209373	24.8654571925317	24.992115049971	24.9536347545624	24.9509100555968	24.9351356871431
