	25_40	40_45	45_50	50_55	55_60	60_65	65_75.5
time	25_40	40_45	45_50	50_55	55_60	60_65	65_75.5
OTU_76	0.000265784670394837	0.00114896152560194	0.00122997853967148	0.000424204047940846	2.0080104141271e-05	3.15717623473003e-05	0.000923925851357034
OTU_79	0.000169102478904677	0	5.27137217970078e-05	0.000477273725701978	0.000511477325787235	9.01068140264902e-06	9.12996744842467e-06
OTU_80	9.74845322326621e-05	0.000297915696724105	0.000415233604290274	0.000356306298981532	0.000168743601772401	0.000319543301128745	0.00123525707382449
OTU_83	2.79726688442811e-05	0.000106027101148798	8.14924923609681e-05	0.000351289686375147	5.64501081914674e-05	0.000159721236089521	0.000207650358844058
OTU_87	1.00602440075034e-05	3.75488047711511e-05	9.20876567765131e-05	8.27694762339525e-05	3.30157005810772e-05	7.34987505070459e-05	0.00120835892368099
OTU_88	0.00019988026976186	0	7.23359959239719e-05	0.000580991290871728	0.000636752991154857	2.08047299718376e-05	3.10910383617363e-05
OTU_94	3.82245264293303e-05	3.55555172318642e-05	4.96975135641388e-05	4.28487196075756e-05	2.15893635265638e-05	2.21170863735951e-05	4.2619591622263e-05
OTU_102	0.000129994110309903	0	3.70350848685603e-05	0.000314978527726858	0.000416489862468649	0.000108480331124842	4.56815067491066e-05
OTU_105	0.000542079783529106	0.000164490566914015	0.000676004319341816	0.000855552676380092	0.000458840464373994	2.29062833031932e-05	1.27221848095202e-05
OTU_106	0.000106638998008446	6.59806790038892e-05	0.000308752926704704	0.000378071726432323	4.33111941859508e-05	9.60929368466539e-06	5.08440007018667e-05
OTU_108	7.50291772245437e-06	2.3477988147927e-05	6.30495468077176e-05	5.64398978837102e-05	2.65275253022165e-06	4.99597569203017e-06	2.32513899131009e-05
OTU_109	0.00042748512062186	1.73001096526041e-05	2.51526412324423e-05	0.000575805579918155	0.000270265704291777	0.00071691594604791	0.00313858609963206
OTU_110	0.000169211030309827	0	7.41322169615991e-05	0.000510005281303063	0.000555806136605128	1.95453886127249e-05	8.81928137439796e-06
OTU_113	0.000205062346542557	1.91933295045048e-05	0.000368194878560569	0.000644743167779301	0.000133874305486965	2.78340057471092e-05	0.000181031771048293
OTU_119	0.00325573003608144	0.00230313736522293	0.00046756674590519	0.000268519899516337	0.00195560055357399	0.000609907341358286	3.06062906926018e-05
OTU_120	4.47453765830383e-05	0	1.43444867254822e-05	0.000127710526221016	0.000131887258811533	1.30388838039514e-07	1.64513490986195e-05
OTU_138	8.15227001241576e-05	0	0	0.000308251890143012	0.00203972564779383	0.000719129390653739	4.145200649792e-05
OTU_142	1.61978901159693e-05	0	5.03755467001843e-06	4.88464151936781e-05	7.43406846735628e-05	2.64339372395208e-05	3.33281632239665e-06
OTU_145	0.00245436158357472	0	0.00102152243397054	0.00709898601656818	0.0069474411138181	0	7.02086473278463e-05
OTU_148	0.000882436393113416	0.000607751072255674	0.00108946016802258	0.000718799596095534	3.75231709148401e-05	6.65760435255501e-05	1.57263476935046e-05
OTU_151	0.00649375142889132	0.0018155462969436	0.00309350515442866	0.00210299638757741	2.24218268473647e-05	0.000278813783752113	0.00020542147264065
OTU_152	0.00932114809717332	0.00225251778971697	0.00225338595786823	0.001732223211514	0.00184282394914007	0.00301497250189583	0.0033662946334018
OTU_154	3.12608876958106e-05	0	1.28109759673443e-05	9.38704611242529e-05	9.92804265101696e-05	2.96671760895468e-07	5.19949123998862e-06
OTU_156	3.67562950773532e-05	0.000169693629403885	0.00035312451588204	0.000278261473400045	5.476870748438e-06	2.75750768578162e-05	4.72552011749979e-05
OTU_165	1.16248810116341e-06	0	2.46915956195577e-06	2.53348702049884e-05	2.55031359848972e-05	2.71601083334461e-05	5.47704538123555e-06
OTU_166	0.00909845618286055	0.00608710618363568	0.00224887440794117	0.000439073814783654	0.00338815678355635	0.00264516293515904	0.00272391171289282
OTU_178	6.38206490383958e-06	0	2.70044607300849e-06	1.77281445878399e-05	3.01195928550239e-05	1.41660140862732e-05	8.27244054196825e-07
OTU_179	7.15334522643461e-06	3.73906380122872e-05	5.98644765073925e-05	6.38490024796223e-05	5.14309753911608e-05	4.67781101921215e-05	0.000273934814720441
OTU_183	0.000161698469078397	9.07906167240204e-05	0.000350741683774261	0.000426795667125801	0.000204695025840233	2.92609058466508e-05	2.52076864426032e-05
OTU_195	1.48481507861022e-05	0	7.11532733247131e-06	5.10154104979337e-05	5.97004619453673e-05	7.2841760182359e-06	1.80969751241613e-05
