	25_40	40_45	45_50	50_55	55_60	60_65	65_75.5
time	25_40	40_45	45_50	50_55	55_60	60_65	65_75.5
ASV4	6.61618102437771e-06	1.25497714417528e-05	3.83210372066664e-06	2.10232376263048e-08	1.56063457990972e-05	3.86520692054278e-05	1.25631887796936e-05
ASV5	0.157993100760252	0.198801501624506	0.217269876861033	0.262155273310552	0.203451626286661	0.186210520464131	0.184868420525906
ASV12	0.290128905329105	0.18150188256791	0.173464926930332	0.132586312645486	0.142830587205657	0.163587498635546	0.198312764357049
ASV26	0.0144379056886458	0.0369788741797813	0.0435783897104612	0.042844533165626	0.0420137420762135	0.0306600341599204	0.0329479975894498
ASV27	0.0121549380733529	0.0125840396483897	0.0153536173237917	0.0208986657597836	0.02141944496975	0.0215181588621987	0.0413256557184871
ASV31	0.080408565959632	0.0390938330127275	0.0191996460530873	0.014079495493036	0.0472242619340516	0.0589740084108089	0.0219831756737093
ASV33	0.0125526216974111	0.0249130874003165	0.0144676450431028	0.00537508794852667	0.00311758452845539	0.00604187544119963	0.00721905906693937
ASV39	0.000628476355781638	0.000558900959453612	0.000550036872836662	0.00079137412769543	0.00131375828888318	0.00134159460953458	0.0034806393309178
ASV43	0.00720967680202547	0.0118631980846093	0.010491685295929	0.0095301616964254	0.0112793586025304	0.0131987232948984	0.0134794955612808
ASV47	0.00139644155999023	0.00223053757570055	0.00310160521136069	0.00457275690036271	0.00623586463333314	0.00956726899664984	0.00710822314552015
ASV48	0.0364727198389978	0.0570551807627711	0.0579567518710312	0.050414563801609	0.0480039416965995	0.0536554808206513	0.0545147892043515
ASV57	0.0107890851135804	0.0239645043035948	0.0270030373766104	0.0308712005454441	0.0270121166262099	0.0185594262974132	0.0249137173648851
ASV61	0.000827004883011108	0.000953204969217625	0.00340240648074327	0.00925428187958855	0.0114318782937589	0.00804620337008772	0.00671460237805752
ASV65	0.0125608042320129	0.0160481598767574	0.0192562644098923	0.0138198722876351	0.00960894351978321	0.0143805501264	0.0153904795576886
ASV67	0.0963162758534812	0.0742148784576499	0.0762509977262587	0.0696716127621576	0.0685819540814821	0.0828603121601684	0.0672979081671
ASV68	5.91127216205356e-06	0	2.72267063160369e-05	0.000273574053256924	0.000426746321758295	0.00146350871414698	0.0029873771661127
ASV75	0.0108813769876171	0.00554900299488081	0.00675249583190763	0.00898982484419416	0.0100128564269536	0.0102828535904461	0.00884070458523333
ASV77	0.00577289352129414	0.00592629197791122	0.0067973925137141	0.00731403744064197	0.00824058571119369	0.00784591396406831	0.0141232428434969
ASV78	0.0128159173458473	0.0156160597112554	0.0143686747738842	0.0163587562822869	0.0144167917263309	0.01547403283901	0.0195317496416652
ASV87	0.0102272377589252	0.0203775662530384	0.0204068592985639	0.0192207139201152	0.01859086009297	0.0217133184503244	0.0221227479314824
ASV88	0.015334722123191	0.00764204762004951	0.00423082133834694	0.0069153545052374	0.0113546188612451	0.00463861745427493	0.0044426256935355
ASV94	0.00102252208357788	0.000131526539040584	0.000184003894539603	0.000815285864012787	0.0029018126064383	0.000861042694689256	4.33888515781803e-05
ASV97	0.0184965645268476	0.0213893577352848	0.0194659893749798	0.0175208893791826	0.0203418282106786	0.0211852939810322	0.0147183791465376
ASV111	0.00145745540053066	0.00284327165603233	0.00338194110855411	0.00435278099429297	0.00298649871892081	0.00364921879358809	0.00334345623646065
ASV112	0.0105334673960218	0.0106784342945714	0.00503491232984218	0.00655202224296359	0.0150396996597541	0.00461671600892225	0.0013292361912763
ASV113	0.0129602917642375	0.0151750034573599	0.0220401551421632	0.0198041838600464	0.0113406110650435	0.0104843567614712	0.00792815822691851
